RECORDING_SESSION_LABEL,TRIAL_INDEX,image,experiment,n_fix,fix_mean,fix_max,norm_fix_mean,norm_fix_max,x_regressions,y_regressions,up_freq,down_freq,left_freq,right_freq,min_duration,avg_duration,max_duration,min_vel,avg_vel,max_vel,min_ampl,avg_ampl,max_ampl,min_angle,avg_angle,max_angle,min_distance,avg_distance,max_distance,min_slope,avg_slope,max_slope
12,1,NamingWITHOUTinterference.jpg,3,78,281.4615384615385,1066,0.2640352143166402,1,34,42,0.0687022900763358,0.0534351145038167,0.3236641221374046,0.5297709923664122,16,69.10534351145039,4862,0.05,98.9617709923664,321.98,0.0,5.851053435114504,27.65,-179.91,3.495297709923664,180.0,0.0999999999999943,196.9615072290106,1246.770331697061,-3.139067406432281,-0.0420416619065947,3.141592653589793
20,1,NamingWITHOUTinterference.jpg,3,80,218.925,554,0.3951714801444043,1,30,43,0.0687022900763358,0.0534351145038167,0.3236641221374046,0.5297709923664122,16,69.10534351145039,4862,0.05,98.9617709923664,321.98,0.0,5.851053435114504,27.65,-179.91,3.495297709923664,180.0,0.0999999999999943,196.9615072290106,1246.770331697061,-3.139067406432281,-0.0420416619065947,3.141592653589793
28,1,NamingWITHOUTinterference.jpg,3,102,261.5686274509804,864,0.3027414669571532,1,46,48,0.0687022900763358,0.0534351145038167,0.3236641221374046,0.5297709923664122,16,69.10534351145039,4862,0.05,98.9617709923664,321.98,0.0,5.851053435114504,27.65,-179.91,3.495297709923664,180.0,0.0999999999999943,196.9615072290106,1246.770331697061,-3.139067406432281,-0.0420416619065947,3.141592653589793
38,1,NamingWITHOUTinterference.jpg,3,109,216.1284403669725,774,0.2792357110684399,1,46,57,0.0687022900763358,0.0534351145038167,0.3236641221374046,0.5297709923664122,16,69.10534351145039,4862,0.05,98.9617709923664,321.98,0.0,5.851053435114504,27.65,-179.91,3.495297709923664,180.0,0.0999999999999943,196.9615072290106,1246.770331697061,-3.139067406432281,-0.0420416619065947,3.141592653589793
46,1,NamingWITHOUTinterference.jpg,3,89,296.3595505617977,1052,0.2817105993933439,1,28,45,0.0687022900763358,0.0534351145038167,0.3236641221374046,0.5297709923664122,16,69.10534351145039,4862,0.05,98.9617709923664,321.98,0.0,5.851053435114504,27.65,-179.91,3.495297709923664,180.0,0.0999999999999943,196.9615072290106,1246.770331697061,-3.139067406432281,-0.0420416619065947,3.141592653589793
54,1,NamingWITHOUTinterference.jpg,3,74,231.5405405405405,592,0.3911157779401023,1,24,38,0.0687022900763358,0.0534351145038167,0.3236641221374046,0.5297709923664122,16,69.10534351145039,4862,0.05,98.9617709923664,321.98,0.0,5.851053435114504,27.65,-179.91,3.495297709923664,180.0,0.0999999999999943,196.9615072290106,1246.770331697061,-3.139067406432281,-0.0420416619065947,3.141592653589793
62,1,NamingWITHOUTinterference.jpg,3,84,249.6190476190476,1194,0.2090611789104251,1,32,37,0.0687022900763358,0.0534351145038167,0.3236641221374046,0.5297709923664122,16,69.10534351145039,4862,0.05,98.9617709923664,321.98,0.0,5.851053435114504,27.65,-179.91,3.495297709923664,180.0,0.0999999999999943,196.9615072290106,1246.770331697061,-3.139067406432281,-0.0420416619065947,3.141592653589793
4,2,NamingWITHinterference.jpg,3,41,339.609756097561,846,0.401429971746526,1,18,19,0.0914179104477612,0.0690298507462686,0.3171641791044776,0.4794776119402985,16,79.31716417910448,1954,0.19,96.89690298507462,347.68,0.03,5.75419776119403,27.73,-179.77,-2.8445522388059703,179.77,1.0630145812734753,192.18783627596693,1053.2319212784998,-3.1365675702589795,0.0526642330523961,3.136222135943025
12,2,NamingWITHinterference.jpg,3,49,380.6122448979592,1228,0.3099448248354716,1,21,27,0.0914179104477612,0.0690298507462686,0.3171641791044776,0.4794776119402985,16,79.31716417910448,1954,0.19,96.89690298507462,347.68,0.03,5.75419776119403,27.73,-179.77,-2.8445522388059703,179.77,1.0630145812734753,192.18783627596693,1053.2319212784998,-3.1365675702589795,0.0526642330523961,3.136222135943025
20,2,NamingWITHinterference.jpg,3,43,276.8372093023256,774,0.3576708130521002,1,17,26,0.0914179104477612,0.0690298507462686,0.3171641791044776,0.4794776119402985,16,79.31716417910448,1954,0.19,96.89690298507462,347.68,0.03,5.75419776119403,27.73,-179.77,-2.8445522388059703,179.77,1.0630145812734753,192.18783627596693,1053.2319212784998,-3.1365675702589795,0.0526642330523961,3.136222135943025
28,2,NamingWITHinterference.jpg,3,69,315.1884057971014,1348,0.2338192921343482,1,28,27,0.0914179104477612,0.0690298507462686,0.3171641791044776,0.4794776119402985,16,79.31716417910448,1954,0.19,96.89690298507462,347.68,0.03,5.75419776119403,27.73,-179.77,-2.8445522388059703,179.77,1.0630145812734753,192.18783627596693,1053.2319212784998,-3.1365675702589795,0.0526642330523961,3.136222135943025
38,2,NamingWITHinterference.jpg,3,113,239.0088495575221,1680,0.1422671723556679,1,46,54,0.0914179104477612,0.0690298507462686,0.3171641791044776,0.4794776119402985,16,79.31716417910448,1954,0.19,96.89690298507462,347.68,0.03,5.75419776119403,27.73,-179.77,-2.8445522388059703,179.77,1.0630145812734753,192.18783627596693,1053.2319212784998,-3.1365675702589795,0.0526642330523961,3.136222135943025
46,2,NamingWITHinterference.jpg,3,60,274.2333333333333,1232,0.2225919913419913,1,21,23,0.0914179104477612,0.0690298507462686,0.3171641791044776,0.4794776119402985,16,79.31716417910448,1954,0.19,96.89690298507462,347.68,0.03,5.75419776119403,27.73,-179.77,-2.8445522388059703,179.77,1.0630145812734753,192.18783627596693,1053.2319212784998,-3.1365675702589795,0.0526642330523961,3.136222135943025
54,2,NamingWITHinterference.jpg,3,46,264.6956521739131,620,0.4269284712482469,1,17,20,0.0914179104477612,0.0690298507462686,0.3171641791044776,0.4794776119402985,16,79.31716417910448,1954,0.19,96.89690298507462,347.68,0.03,5.75419776119403,27.73,-179.77,-2.8445522388059703,179.77,1.0630145812734753,192.18783627596693,1053.2319212784998,-3.1365675702589795,0.0526642330523961,3.136222135943025
62,2,NamingWITHinterference.jpg,3,121,489.404958677686,10922,0.0448090971138698,1,52,54,0.0914179104477612,0.0690298507462686,0.3171641791044776,0.4794776119402985,16,79.31716417910448,1954,0.19,96.89690298507462,347.68,0.03,5.75419776119403,27.73,-179.77,-2.8445522388059703,179.77,1.0630145812734753,192.18783627596693,1053.2319212784998,-3.1365675702589795,0.0526642330523961,3.136222135943025
4,3,ReadingWITHinterference.jpg,3,62,253.0322580645161,764,0.3311940550582672,1,25,22,0.091743119266055,0.055045871559633,0.3247706422018349,0.4990825688073395,16,66.9467889908257,668,0.57,101.77335779816514,321.91,0.07,6.263963302752294,28.66,-179.81,4.587412844036697,179.96,2.7658633371878536,211.64390071604325,1136.3068643636718,-3.140577425512192,-0.0744295493791798,3.1372636763027337
12,3,ReadingWITHinterference.jpg,3,49,330.2857142857143,896,0.3686224489795918,1,22,25,0.091743119266055,0.055045871559633,0.3247706422018349,0.4990825688073395,16,66.9467889908257,668,0.57,101.77335779816514,321.91,0.07,6.263963302752294,28.66,-179.81,4.587412844036697,179.96,2.7658633371878536,211.64390071604325,1136.3068643636718,-3.140577425512192,-0.0744295493791798,3.1372636763027337
20,3,ReadingWITHinterference.jpg,3,45,248.6222222222222,968,0.2568411386593205,1,18,26,0.091743119266055,0.055045871559633,0.3247706422018349,0.4990825688073395,16,66.9467889908257,668,0.57,101.77335779816514,321.91,0.07,6.263963302752294,28.66,-179.81,4.587412844036697,179.96,2.7658633371878536,211.64390071604325,1136.3068643636718,-3.140577425512192,-0.0744295493791798,3.1372636763027337
28,3,ReadingWITHinterference.jpg,3,57,291.1228070175438,1086,0.2680688830732448,1,24,25,0.091743119266055,0.055045871559633,0.3247706422018349,0.4990825688073395,16,66.9467889908257,668,0.57,101.77335779816514,321.91,0.07,6.263963302752294,28.66,-179.81,4.587412844036697,179.96,2.7658633371878536,211.64390071604325,1136.3068643636718,-3.140577425512192,-0.0744295493791798,3.1372636763027337
38,3,ReadingWITHinterference.jpg,3,75,218.0,656,0.3323170731707317,1,30,32,0.091743119266055,0.055045871559633,0.3247706422018349,0.4990825688073395,16,66.9467889908257,668,0.57,101.77335779816514,321.91,0.07,6.263963302752294,28.66,-179.81,4.587412844036697,179.96,2.7658633371878536,211.64390071604325,1136.3068643636718,-3.140577425512192,-0.0744295493791798,3.1372636763027337
46,3,ReadingWITHinterference.jpg,3,62,275.2903225806452,922,0.2985795255755371,1,19,28,0.091743119266055,0.055045871559633,0.3247706422018349,0.4990825688073395,16,66.9467889908257,668,0.57,101.77335779816514,321.91,0.07,6.263963302752294,28.66,-179.81,4.587412844036697,179.96,2.7658633371878536,211.64390071604325,1136.3068643636718,-3.140577425512192,-0.0744295493791798,3.1372636763027337
54,3,ReadingWITHinterference.jpg,3,54,230.1111111111111,808,0.2847909790979098,1,16,21,0.091743119266055,0.055045871559633,0.3247706422018349,0.4990825688073395,16,66.9467889908257,668,0.57,101.77335779816514,321.91,0.07,6.263963302752294,28.66,-179.81,4.587412844036697,179.96,2.7658633371878536,211.64390071604325,1136.3068643636718,-3.140577425512192,-0.0744295493791798,3.1372636763027337
62,3,ReadingWITHinterference.jpg,3,149,450.3758389261745,11520,0.03909512490678598,1,64,68,0.091743119266055,0.055045871559633,0.3247706422018349,0.4990825688073395,16,66.9467889908257,668,0.57,101.77335779816514,321.91,0.07,6.263963302752294,28.66,-179.81,4.587412844036697,179.96,2.7658633371878536,211.64390071604325,1136.3068643636718,-3.140577425512192,-0.0744295493791798,3.1372636763027337
4,4,ReadingWITHOUTinterference.jpg,3,36,262.3333333333333,1020,0.2571895424836601,1,13,17,0.0829145728643216,0.0527638190954773,0.314070351758794,0.535175879396985,16,62.130653266331656,682,1.44,113.681783919598,321.15,0.06,6.88819095477387,26.12,-179.74,-1.925100502512563,180.0,2.4083189157583647,229.84823097999853,1019.555246173546,-3.1396433383200275,0.0508992101766277,3.141592653589793
12,4,ReadingWITHOUTinterference.jpg,3,39,276.051282051282,698,0.3954889427668797,1,14,20,0.0829145728643216,0.0527638190954773,0.314070351758794,0.535175879396985,16,62.130653266331656,682,1.44,113.681783919598,321.15,0.06,6.88819095477387,26.12,-179.74,-1.925100502512563,180.0,2.4083189157583647,229.84823097999853,1019.555246173546,-3.1396433383200275,0.0508992101766277,3.141592653589793
20,4,ReadingWITHOUTinterference.jpg,3,31,247.8709677419355,584,0.4244365885992046,1,12,17,0.0829145728643216,0.0527638190954773,0.314070351758794,0.535175879396985,16,62.130653266331656,682,1.44,113.681783919598,321.15,0.06,6.88819095477387,26.12,-179.74,-1.925100502512563,180.0,2.4083189157583647,229.84823097999853,1019.555246173546,-3.1396433383200275,0.0508992101766277,3.141592653589793
28,4,ReadingWITHOUTinterference.jpg,3,62,218.8387096774194,604,0.3623157444990387,1,27,27,0.0829145728643216,0.0527638190954773,0.314070351758794,0.535175879396985,16,62.130653266331656,682,1.44,113.681783919598,321.15,0.06,6.88819095477387,26.12,-179.74,-1.925100502512563,180.0,2.4083189157583647,229.84823097999853,1019.555246173546,-3.1396433383200275,0.0508992101766277,3.141592653589793
38,4,ReadingWITHOUTinterference.jpg,3,65,201.0769230769231,500,0.4021538461538461,1,24,30,0.0829145728643216,0.0527638190954773,0.314070351758794,0.535175879396985,16,62.130653266331656,682,1.44,113.681783919598,321.15,0.06,6.88819095477387,26.12,-179.74,-1.925100502512563,180.0,2.4083189157583647,229.84823097999853,1019.555246173546,-3.1396433383200275,0.0508992101766277,3.141592653589793
46,4,ReadingWITHOUTinterference.jpg,3,48,272.75,758,0.3598284960422163,1,17,21,0.0829145728643216,0.0527638190954773,0.314070351758794,0.535175879396985,16,62.130653266331656,682,1.44,113.681783919598,321.15,0.06,6.88819095477387,26.12,-179.74,-1.925100502512563,180.0,2.4083189157583647,229.84823097999853,1019.555246173546,-3.1396433383200275,0.0508992101766277,3.141592653589793
54,4,ReadingWITHOUTinterference.jpg,3,49,220.0,598,0.3678929765886287,1,13,23,0.0829145728643216,0.0527638190954773,0.314070351758794,0.535175879396985,16,62.130653266331656,682,1.44,113.681783919598,321.15,0.06,6.88819095477387,26.12,-179.74,-1.925100502512563,180.0,2.4083189157583647,229.84823097999853,1019.555246173546,-3.1396433383200275,0.0508992101766277,3.141592653589793
62,4,ReadingWITHOUTinterference.jpg,3,76,290.9473684210527,1732,0.1679834690652729,1,33,33,0.0829145728643216,0.0527638190954773,0.314070351758794,0.535175879396985,16,62.130653266331656,682,1.44,113.681783919598,321.15,0.06,6.88819095477387,26.12,-179.74,-1.925100502512563,180.0,2.4083189157583647,229.84823097999853,1019.555246173546,-3.1396433383200275,0.0508992101766277,3.141592653589793
5,1,NamingWITHOUTinterference.jpg,4,99,244.6868686868687,744,0.3288801998479418,1,36,49,0.0522151898734177,0.0284810126582278,0.300632911392405,0.6060126582278481,16,54.34493670886076,1108,0.13,104.35455696202531,306.7,0.04,5.786977848101266,27.73,-179.96,4.336930379746835,179.74,1.2041594578792862,190.5151492529053,1109.7349953930443,-3.1355321217314813,-0.0753487858102383,3.140575359942756
13,1,NamingWITHOUTinterference.jpg,4,74,228.8378378378378,610,0.3751439964554719,1,29,37,0.0522151898734177,0.0284810126582278,0.300632911392405,0.6060126582278481,16,54.34493670886076,1108,0.13,104.35455696202531,306.7,0.04,5.786977848101266,27.73,-179.96,4.336930379746835,179.74,1.2041594578792862,190.5151492529053,1109.7349953930443,-3.1355321217314813,-0.0753487858102383,3.140575359942756
21,1,NamingWITHOUTinterference.jpg,4,69,260.4057971014493,932,0.2794053616968339,1,26,38,0.0522151898734177,0.0284810126582278,0.300632911392405,0.6060126582278481,16,54.34493670886076,1108,0.13,104.35455696202531,306.7,0.04,5.786977848101266,27.73,-179.96,4.336930379746835,179.74,1.2041594578792862,190.5151492529053,1109.7349953930443,-3.1355321217314813,-0.0753487858102383,3.140575359942756
29,1,NamingWITHOUTinterference.jpg,4,102,225.2352941176471,930,0.2421884882985453,1,30,49,0.0522151898734177,0.0284810126582278,0.300632911392405,0.6060126582278481,16,54.34493670886076,1108,0.13,104.35455696202531,306.7,0.04,5.786977848101266,27.73,-179.96,4.336930379746835,179.74,1.2041594578792862,190.5151492529053,1109.7349953930443,-3.1355321217314813,-0.0753487858102383,3.140575359942756
39,1,NamingWITHOUTinterference.jpg,4,103,435.2815533980582,5598,0.07775661904216832,1,30,45,0.0522151898734177,0.0284810126582278,0.300632911392405,0.6060126582278481,16,54.34493670886076,1108,0.13,104.35455696202531,306.7,0.04,5.786977848101266,27.73,-179.96,4.336930379746835,179.74,1.2041594578792862,190.5151492529053,1109.7349953930443,-3.1355321217314813,-0.0753487858102383,3.140575359942756
47,1,NamingWITHOUTinterference.jpg,4,80,308.7,1428,0.2161764705882353,1,30,36,0.0522151898734177,0.0284810126582278,0.300632911392405,0.6060126582278481,16,54.34493670886076,1108,0.13,104.35455696202531,306.7,0.04,5.786977848101266,27.73,-179.96,4.336930379746835,179.74,1.2041594578792862,190.5151492529053,1109.7349953930443,-3.1355321217314813,-0.0753487858102383,3.140575359942756
55,1,NamingWITHOUTinterference.jpg,4,64,418.3125,1342,0.3117082712369598,1,22,38,0.0522151898734177,0.0284810126582278,0.300632911392405,0.6060126582278481,16,54.34493670886076,1108,0.13,104.35455696202531,306.7,0.04,5.786977848101266,27.73,-179.96,4.336930379746835,179.74,1.2041594578792862,190.5151492529053,1109.7349953930443,-3.1355321217314813,-0.0753487858102383,3.140575359942756
63,1,NamingWITHOUTinterference.jpg,4,48,487.25,1386,0.3515512265512266,1,20,21,0.0522151898734177,0.0284810126582278,0.300632911392405,0.6060126582278481,16,54.34493670886076,1108,0.13,104.35455696202531,306.7,0.04,5.786977848101266,27.73,-179.96,4.336930379746835,179.74,1.2041594578792862,190.5151492529053,1109.7349953930443,-3.1355321217314813,-0.0753487858102383,3.140575359942756
5,2,NamingWITHinterference.jpg,4,54,311.7407407407408,1276,0.2443109253454081,1,19,24,0.0507399577167019,0.0338266384778012,0.3150105708245243,0.587737843551797,16,53.3615221987315,586,1.52,114.24928118393235,679.73,0.15,6.55524312896406,33.99,-179.45,2.8117758985200845,179.47,4.9040799340956704,216.46632266122103,1136.3244827072942,-3.12919659434954,-0.0542450017839124,3.1290410115202265
13,2,NamingWITHinterference.jpg,4,62,272.2903225806452,918,0.2966125518307682,1,21,29,0.0507399577167019,0.0338266384778012,0.3150105708245243,0.587737843551797,16,53.3615221987315,586,1.52,114.24928118393235,679.73,0.15,6.55524312896406,33.99,-179.45,2.8117758985200845,179.47,4.9040799340956704,216.46632266122103,1136.3244827072942,-3.12919659434954,-0.0542450017839124,3.1290410115202265
21,2,NamingWITHinterference.jpg,4,66,263.3333333333333,992,0.2654569892473118,1,27,33,0.0507399577167019,0.0338266384778012,0.3150105708245243,0.587737843551797,16,53.3615221987315,586,1.52,114.24928118393235,679.73,0.15,6.55524312896406,33.99,-179.45,2.8117758985200845,179.47,4.9040799340956704,216.46632266122103,1136.3244827072942,-3.12919659434954,-0.0542450017839124,3.1290410115202265
29,2,NamingWITHinterference.jpg,4,88,258.8181818181818,1446,0.1789890607317993,1,26,43,0.0507399577167019,0.0338266384778012,0.3150105708245243,0.587737843551797,16,53.3615221987315,586,1.52,114.24928118393235,679.73,0.15,6.55524312896406,33.99,-179.45,2.8117758985200845,179.47,4.9040799340956704,216.46632266122103,1136.3244827072942,-3.12919659434954,-0.0542450017839124,3.1290410115202265
39,2,NamingWITHinterference.jpg,4,71,318.4225352112676,930,0.3423898228078146,1,24,31,0.0507399577167019,0.0338266384778012,0.3150105708245243,0.587737843551797,16,53.3615221987315,586,1.52,114.24928118393235,679.73,0.15,6.55524312896406,33.99,-179.45,2.8117758985200845,179.47,4.9040799340956704,216.46632266122103,1136.3244827072942,-3.12919659434954,-0.0542450017839124,3.1290410115202265
47,2,NamingWITHinterference.jpg,4,54,349.2962962962963,1236,0.2826021814694954,1,19,32,0.0507399577167019,0.0338266384778012,0.3150105708245243,0.587737843551797,16,53.3615221987315,586,1.52,114.24928118393235,679.73,0.15,6.55524312896406,33.99,-179.45,2.8117758985200845,179.47,4.9040799340956704,216.46632266122103,1136.3244827072942,-3.12919659434954,-0.0542450017839124,3.1290410115202265
55,2,NamingWITHinterference.jpg,4,44,475.0909090909091,1500,0.3167272727272727,1,18,26,0.0507399577167019,0.0338266384778012,0.3150105708245243,0.587737843551797,16,53.3615221987315,586,1.52,114.24928118393235,679.73,0.15,6.55524312896406,33.99,-179.45,2.8117758985200845,179.47,4.9040799340956704,216.46632266122103,1136.3244827072942,-3.12919659434954,-0.0542450017839124,3.1290410115202265
63,2,NamingWITHinterference.jpg,4,41,405.6585365853659,884,0.4588897472685134,1,14,21,0.0507399577167019,0.0338266384778012,0.3150105708245243,0.587737843551797,16,53.3615221987315,586,1.52,114.24928118393235,679.73,0.15,6.55524312896406,33.99,-179.45,2.8117758985200845,179.47,4.9040799340956704,216.46632266122103,1136.3244827072942,-3.12919659434954,-0.0542450017839124,3.1290410115202265
5,3,ReadingWITHOUTinterference.jpg,4,58,241.6896551724138,840,0.2877257799671593,1,21,29,0.0825892857142857,0.046875,0.3169642857142857,0.5379464285714286,16,60.486607142857146,712,0.17,115.22140625,331.14,0.01,6.784196428571429,28.51,-179.81,1.497232142857142,179.66,0.1999999999999886,223.8216831694429,1123.8167555255616,-3.133765024814901,-0.0285597268117,3.137364348978914
13,3,ReadingWITHOUTinterference.jpg,4,56,242.5,910,0.2664835164835165,1,22,32,0.0825892857142857,0.046875,0.3169642857142857,0.5379464285714286,16,60.486607142857146,712,0.17,115.22140625,331.14,0.01,6.784196428571429,28.51,-179.81,1.497232142857142,179.66,0.1999999999999886,223.8216831694429,1123.8167555255616,-3.133765024814901,-0.0285597268117,3.137364348978914
21,3,ReadingWITHOUTinterference.jpg,4,55,225.4181818181818,658,0.3425808234318872,1,22,24,0.0825892857142857,0.046875,0.3169642857142857,0.5379464285714286,16,60.486607142857146,712,0.17,115.22140625,331.14,0.01,6.784196428571429,28.51,-179.81,1.497232142857142,179.66,0.1999999999999886,223.8216831694429,1123.8167555255616,-3.133765024814901,-0.0285597268117,3.137364348978914
29,3,ReadingWITHOUTinterference.jpg,4,66,208.7575757575758,614,0.3399960517224361,1,23,34,0.0825892857142857,0.046875,0.3169642857142857,0.5379464285714286,16,60.486607142857146,712,0.17,115.22140625,331.14,0.01,6.784196428571429,28.51,-179.81,1.497232142857142,179.66,0.1999999999999886,223.8216831694429,1123.8167555255616,-3.133765024814901,-0.0285597268117,3.137364348978914
39,3,ReadingWITHOUTinterference.jpg,4,84,360.2380952380952,4110,0.08764917159077742,1,35,37,0.0825892857142857,0.046875,0.3169642857142857,0.5379464285714286,16,60.486607142857146,712,0.17,115.22140625,331.14,0.01,6.784196428571429,28.51,-179.81,1.497232142857142,179.66,0.1999999999999886,223.8216831694429,1123.8167555255616,-3.133765024814901,-0.0285597268117,3.137364348978914
47,3,ReadingWITHOUTinterference.jpg,4,53,294.8301886792453,766,0.3848958076752549,1,22,23,0.0825892857142857,0.046875,0.3169642857142857,0.5379464285714286,16,60.486607142857146,712,0.17,115.22140625,331.14,0.01,6.784196428571429,28.51,-179.81,1.497232142857142,179.66,0.1999999999999886,223.8216831694429,1123.8167555255616,-3.133765024814901,-0.0285597268117,3.137364348978914
55,3,ReadingWITHOUTinterference.jpg,4,43,454.1860465116279,1360,0.3339603283173735,1,14,24,0.0825892857142857,0.046875,0.3169642857142857,0.5379464285714286,16,60.486607142857146,712,0.17,115.22140625,331.14,0.01,6.784196428571429,28.51,-179.81,1.497232142857142,179.66,0.1999999999999886,223.8216831694429,1123.8167555255616,-3.133765024814901,-0.0285597268117,3.137364348978914
63,3,ReadingWITHOUTinterference.jpg,4,40,388.8,1780,0.2184269662921348,1,16,24,0.0825892857142857,0.046875,0.3169642857142857,0.5379464285714286,16,60.486607142857146,712,0.17,115.22140625,331.14,0.01,6.784196428571429,28.51,-179.81,1.497232142857142,179.66,0.1999999999999886,223.8216831694429,1123.8167555255616,-3.133765024814901,-0.0285597268117,3.137364348978914
5,4,ReadingWITHinterference.jpg,4,46,311.9130434782609,892,0.3496782998635212,1,19,21,0.0613333333333333,0.056,0.3493333333333333,0.52,16,54.64533333333333,252,2.0,120.21589333333333,305.66,0.1,7.234346666666667,29.95,-179.9,7.991759999999999,179.92,3.4176014981269383,238.90741433507384,1045.5132519485346,-3.1396824362379507,-0.1367992963018485,3.1393095525338963
13,4,ReadingWITHinterference.jpg,4,64,256.5,1670,0.1535928143712575,1,29,29,0.0613333333333333,0.056,0.3493333333333333,0.52,16,54.64533333333333,252,2.0,120.21589333333333,305.66,0.1,7.234346666666667,29.95,-179.9,7.991759999999999,179.92,3.4176014981269383,238.90741433507384,1045.5132519485346,-3.1396824362379507,-0.1367992963018485,3.1393095525338963
21,4,ReadingWITHinterference.jpg,4,60,273.9666666666666,1162,0.2357716580608147,1,24,32,0.0613333333333333,0.056,0.3493333333333333,0.52,16,54.64533333333333,252,2.0,120.21589333333333,305.66,0.1,7.234346666666667,29.95,-179.9,7.991759999999999,179.92,3.4176014981269383,238.90741433507384,1045.5132519485346,-3.1396824362379507,-0.1367992963018485,3.1393095525338963
29,4,ReadingWITHinterference.jpg,4,59,234.0338983050847,700,0.3343341404358353,1,24,30,0.0613333333333333,0.056,0.3493333333333333,0.52,16,54.64533333333333,252,2.0,120.21589333333333,305.66,0.1,7.234346666666667,29.95,-179.9,7.991759999999999,179.92,3.4176014981269383,238.90741433507384,1045.5132519485346,-3.1396824362379507,-0.1367992963018485,3.1393095525338963
39,4,ReadingWITHinterference.jpg,4,54,245.6666666666667,926,0.2652987760979121,1,22,27,0.0613333333333333,0.056,0.3493333333333333,0.52,16,54.64533333333333,252,2.0,120.21589333333333,305.66,0.1,7.234346666666667,29.95,-179.9,7.991759999999999,179.92,3.4176014981269383,238.90741433507384,1045.5132519485346,-3.1396824362379507,-0.1367992963018485,3.1393095525338963
47,4,ReadingWITHinterference.jpg,4,37,306.2162162162162,770,0.3976833976833977,1,13,17,0.0613333333333333,0.056,0.3493333333333333,0.52,16,54.64533333333333,252,2.0,120.21589333333333,305.66,0.1,7.234346666666667,29.95,-179.9,7.991759999999999,179.92,3.4176014981269383,238.90741433507384,1045.5132519485346,-3.1396824362379507,-0.1367992963018485,3.1393095525338963
55,4,ReadingWITHinterference.jpg,4,35,460.6857142857143,1010,0.4561244695898162,1,11,23,0.0613333333333333,0.056,0.3493333333333333,0.52,16,54.64533333333333,252,2.0,120.21589333333333,305.66,0.1,7.234346666666667,29.95,-179.9,7.991759999999999,179.92,3.4176014981269383,238.90741433507384,1045.5132519485346,-3.1396824362379507,-0.1367992963018485,3.1393095525338963
63,4,ReadingWITHinterference.jpg,4,27,440.962962962963,2026,0.2176520054111367,1,10,13,0.0613333333333333,0.056,0.3493333333333333,0.52,16,54.64533333333333,252,2.0,120.21589333333333,305.66,0.1,7.234346666666667,29.95,-179.9,7.991759999999999,179.92,3.4176014981269383,238.90741433507384,1045.5132519485346,-3.1396824362379507,-0.1367992963018485,3.1393095525338963
6,1,ReadingWITHinterference.jpg,5,92,282.0,1060,0.2660377358490566,1,36,52,0.060882800608828,0.0395738203957382,0.3394216133942161,0.547945205479452,16,58.59969558599696,542,0.62,104.36126331811263,363.04,0.04,5.852633181126332,34.83,-179.89,1.0135920852359208,180.0,1.2999999999999894,199.01410141183703,1417.7219367703951,-3.1318781362541266,-0.008426007873462,3.141592653589793
14,1,ReadingWITHinterference.jpg,5,62,210.4193548387097,524,0.4015636542723467,1,27,31,0.060882800608828,0.0395738203957382,0.3394216133942161,0.547945205479452,16,58.59969558599696,542,0.62,104.36126331811263,363.04,0.04,5.852633181126332,34.83,-179.89,1.0135920852359208,180.0,1.2999999999999894,199.01410141183703,1417.7219367703951,-3.1318781362541266,-0.008426007873462,3.141592653589793
22,1,ReadingWITHinterference.jpg,5,84,241.5952380952381,888,0.2720667095667096,1,29,41,0.060882800608828,0.0395738203957382,0.3394216133942161,0.547945205479452,16,58.59969558599696,542,0.62,104.36126331811263,363.04,0.04,5.852633181126332,34.83,-179.89,1.0135920852359208,180.0,1.2999999999999894,199.01410141183703,1417.7219367703951,-3.1318781362541266,-0.008426007873462,3.141592653589793
30,1,ReadingWITHinterference.jpg,5,91,244.3296703296703,1112,0.2197209265554589,1,36,39,0.060882800608828,0.0395738203957382,0.3394216133942161,0.547945205479452,16,58.59969558599696,542,0.62,104.36126331811263,363.04,0.04,5.852633181126332,34.83,-179.89,1.0135920852359208,180.0,1.2999999999999894,199.01410141183703,1417.7219367703951,-3.1318781362541266,-0.008426007873462,3.141592653589793
40,1,ReadingWITHinterference.jpg,5,84,351.6428571428572,2030,0.1732230823363828,1,45,41,0.060882800608828,0.0395738203957382,0.3394216133942161,0.547945205479452,16,58.59969558599696,542,0.62,104.36126331811263,363.04,0.04,5.852633181126332,34.83,-179.89,1.0135920852359208,180.0,1.2999999999999894,199.01410141183703,1417.7219367703951,-3.1318781362541266,-0.008426007873462,3.141592653589793
48,1,ReadingWITHinterference.jpg,5,60,269.2,752,0.3579787234042553,1,26,19,0.060882800608828,0.0395738203957382,0.3394216133942161,0.547945205479452,16,58.59969558599696,542,0.62,104.36126331811263,363.04,0.04,5.852633181126332,34.83,-179.89,1.0135920852359208,180.0,1.2999999999999894,199.01410141183703,1417.7219367703951,-3.1318781362541266,-0.008426007873462,3.141592653589793
56,1,ReadingWITHinterference.jpg,5,108,239.4814814814815,1554,0.1541064874398208,1,42,56,0.060882800608828,0.0395738203957382,0.3394216133942161,0.547945205479452,16,58.59969558599696,542,0.62,104.36126331811263,363.04,0.04,5.852633181126332,34.83,-179.89,1.0135920852359208,180.0,1.2999999999999894,199.01410141183703,1417.7219367703951,-3.1318781362541266,-0.008426007873462,3.141592653589793
