experiment,image,Trial_Index_,CURRENT_SAC_DURATION,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_ANGLE,saccade_distance,saccade_slope,up_freq,down_freq,left_freq,right_freq
4,NamingWITHOUTinterference.jpg,1,42,116.02,4.87,173.55,159.22641112579285,-2.9985409676486623,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,44,127.38,5.6,-2.88,182.57527214822932,0.06412710038382123,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,40,120.3,4.81,-0.82,149.42623598284203,0.018739439336317092,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,42,120.1,5.04,1.19,152.3579010094324,-0.027570162748831246,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,46,131.17,6.03,0.67,180.12176437066125,-0.015545665962341734,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,42,105.04,4.41,3.49,132.5326374897897,-0.08082279503735607,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,32,67.51,2.16,6.04,65.83198310851654,-0.13867472418893376,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,58,164.27,9.53,-177.92,286.9320477046787,3.093479081560764,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,74,168.44,12.46,177.89,382.84724107664664,-3.0932516829232126,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,50,86.07,4.3,-108.75,174.2007175645382,1.827331144924531,0,1,0,0
4,NamingWITHOUTinterference.jpg,1,40,108.94,4.36,0.83,137.92450833698842,-0.018852008563490636,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,46,124.0,5.7,3.87,175.7028457367723,-0.08947474837291255,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,46,119.33,5.49,-0.1,165.5004833829799,0.002416913722880653,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,42,104.66,4.4,2.89,132.00037878733534,-0.067475238713502,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,30,77.66,2.33,2.32,70.4026277918658,-0.054001500375968486,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,30,69.11,2.07,-178.97,62.617968667148475,3.1176355766209327,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,50,137.52,6.88,-179.13,206.6426867808295,3.1212663149643887,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,36,72.81,2.62,177.72,79.21142594348372,-3.088545123828322,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,40,100.0,4.0,-179.89,122.40036764650667,3.1391416781055477,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,28,61.55,1.72,-163.16,55.24436622860291,2.7614224109185503,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,60,138.49,8.31,155.23,285.22189607391647,-2.6054422633346843,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,40,94.33,3.77,4.86,125.92573208046082,-0.10741247241043783,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,86,261.64,22.5,-94.43,1050.5205614360912,1.6280373125222447,0,1,0,0
4,NamingWITHOUTinterference.jpg,1,80,281.63,22.53,93.94,1065.689377820761,-1.6218652916840726,1,0,0,0
4,NamingWITHOUTinterference.jpg,1,36,101.0,3.64,8.39,119.85512087516327,-0.18545045627384527,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,36,99.05,3.57,-0.16,112.50071110886367,0.0035555405725874074,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,34,86.53,2.94,4.79,90.54286277780265,-0.10955952677394441,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,38,89.85,3.41,2.45,102.66396641470658,-0.056525087984288166,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,44,116.71,5.14,-177.33,154.69198427843634,3.0801416242506043,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,46,138.08,6.35,0.48,191.5115140141709,-0.010965617900689725,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,28,62.41,1.75,-179.34,51.90616533707729,3.126179616032897,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,28,51.99,1.46,10.7,44.020222625516034,-0.2455296272584416,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,44,115.7,5.09,-1.99,151.26205737064404,0.046293836358234336,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,42,106.65,4.48,4.05,133.28743376627824,-0.09392030222010263,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,42,94.6,3.97,3.27,119.53928224646484,-0.07536036904540355,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,80,270.37,21.63,-167.78,676.9270640179782,2.864469918210835,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,34,78.55,2.67,178.5,84.94951441885942,-3.107448096189438,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,40,105.15,4.21,1.03,133.1360957817226,-0.023286548767419674,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,42,120.51,5.06,2.34,155.22744602679,-0.05414058726960862,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,46,121.94,5.61,3.64,169.10570658614694,-0.08466359971496112,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,48,145.45,6.98,-0.1,209.80059580468316,0.0023832176042832055,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,68,255.65,17.38,171.03,535.9061578298946,-2.9358166860915746,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,68,130.22,8.85,152.85,303.67630793329926,-2.559709253963489,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,34,94.58,3.22,-4.85,105.7057235914877,0.10710520936762555,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,48,124.69,5.98,2.09,188.61010047184644,-0.04720482170220938,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,52,148.22,7.71,179.29,244.33112777540234,-3.1256300308004,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,66,133.86,8.83,0.38,280.5102671917732,-0.00855594094978166,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,50,146.82,7.34,1.02,221.36108510756816,-0.023493191532066603,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,58,130.26,7.56,0.02,225.90002213368638,-0.0004426737205311796,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,24,50.43,1.21,13.93,37.15709891797266,-0.31749526093216573,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,82,280.52,23.0,-168.3,729.0659915261443,2.8780834217072098,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,48,143.53,6.89,-6.72,219.42618348775062,0.15188705419344012,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,52,175.08,9.1,4.07,275.92768980296273,-0.09436758422457324,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,50,137.89,6.89,3.01,207.40747334655035,-0.06996776581693871,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,20,38.82,0.78,7.18,23.624140195994396,-0.16584457152637327,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,78,296.22,23.1,-168.03,740.1316436959037,2.870493924292839,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,26,40.28,1.05,-161.64,35.79413359756036,2.7367008673047106,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,48,162.93,7.82,0.12,252.60096991104368,-0.002771172637132178,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,52,179.2,9.32,8.75,289.1587799116603,-0.2033640185497502,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,56,152.57,8.54,-3.74,260.59930928534715,0.08760264269585796,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,80,297.42,23.79,-168.92,775.6632839061031,2.8872021358000453,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,44,123.02,5.41,0.56,177.81487564318124,-0.012935161536141802,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,50,211.98,10.6,9.55,336.7050341174008,-0.22524059278157094,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,52,147.32,7.66,-10.86,241.4837468650841,0.25622768640735394,0,0,0,1
4,NamingWITHOUTinterference.jpg,1,76,236.56,17.98,141.51,634.8934556285802,-2.323667521871408,0,0,1,0
4,NamingWITHOUTinterference.jpg,1,48,151.23,7.26,-108.69,289.12926174982704,1.8199692443302407,0,1,0,0
4,NamingWITHOUTinterference.jpg,1,58,194.24,11.27,124.07,435.6310365435411,-2.048816662663014,1,0,0,0
4,NamingWITHinterference.jpg,2,54,175.42,9.47,-179.33,294.13442505086005,3.126292929440926,0,0,1,0
4,NamingWITHinterference.jpg,2,46,97.22,4.47,172.3,147.92782023676278,-2.9717763061396534,0,0,1,0
4,NamingWITHinterference.jpg,2,40,115.14,4.61,-0.06,151.3001321876488,0.0013218762955023947,0,0,0,1
4,NamingWITHinterference.jpg,2,20,42.37,0.85,-7.77,27.11051456538587,0.17424484860690437,0,0,0,1
4,NamingWITHinterference.jpg,2,44,124.42,5.47,-1.47,170.2954197857359,0.03347749958415092,0,0,0,1
4,NamingWITHinterference.jpg,2,38,103.73,3.94,2.77,119.3422389600597,-0.06372552052130204,0,0,0,1
4,NamingWITHinterference.jpg,2,46,142.92,6.57,-179.44,200.5168571467247,3.1286257993372653,0,0,1,0
4,NamingWITHinterference.jpg,2,36,95.25,3.43,1.58,105.46847870335482,-0.03603752214187078,0,0,0,1
4,NamingWITHinterference.jpg,2,28,50.93,1.43,-176.9,43.61031987958813,3.070448560801089,0,0,1,0
4,NamingWITHinterference.jpg,2,36,75.64,2.72,179.12,84.41711911691844,-3.12145319677609,0,0,1,0
4,NamingWITHinterference.jpg,2,42,119.39,5.01,1.3,154.4685081173506,-0.029783936048282948,0,0,0,1
4,NamingWITHinterference.jpg,2,34,89.85,3.06,3.86,92.26510716408448,-0.08899175019441874,0,0,0,1
4,NamingWITHinterference.jpg,2,126,9.32,1.17,153.2,37.913849712209355,-2.5513954668792374,0,0,1,0
4,NamingWITHinterference.jpg,2,46,129.21,5.94,-0.51,178.0123872094299,0.01179720549020175,0,0,0,1
4,NamingWITHinterference.jpg,2,44,118.16,5.2,3.86,155.72161057476887,-0.08938081813083033,0,0,0,1
4,NamingWITHinterference.jpg,2,38,84.58,3.21,4.2,97.25533404394841,-0.0968039171316355,0,0,0,1
4,NamingWITHinterference.jpg,2,74,273.05,20.21,-166.56,633.5254769936249,2.8366644350765142,0,0,1,0
4,NamingWITHinterference.jpg,2,42,79.62,3.34,173.06,106.71480684516088,-2.9844548970858282,0,0,1,0
4,NamingWITHinterference.jpg,2,46,132.73,6.11,2.12,192.7245184194269,-0.04827415405794143,0,0,0,1
4,NamingWITHinterference.jpg,2,44,128.27,5.64,1.41,171.89124468686595,-0.032584504810541336,0,0,0,1
4,NamingWITHinterference.jpg,2,28,63.27,1.77,178.15,53.349601685485965,-3.0984674380434494,0,0,1,0
4,NamingWITHinterference.jpg,2,42,126.22,5.3,4.58,159.70735737592048,-0.10664673237276594,0,0,0,1
4,NamingWITHinterference.jpg,2,46,118.97,5.47,4.78,164.62032073835843,-0.11139512940516078,0,0,0,1
4,NamingWITHinterference.jpg,2,32,82.29,2.63,-174.25,79.31153762221486,3.007541372375896,0,0,1,0
4,NamingWITHinterference.jpg,2,34,88.23,3.0,9.37,90.93734106515318,-0.21723764914140922,0,0,0,1
4,NamingWITHinterference.jpg,2,68,233.05,15.85,-178.61,483.45175560752693,3.1093190952402288,0,0,1,0
4,NamingWITHinterference.jpg,2,26,62.63,1.63,-179.06,50.8119080531326,3.119942493606084,0,0,1,0
4,NamingWITHinterference.jpg,2,38,110.25,4.19,2.95,129.99819229512389,-0.06774505521424697,0,0,0,1
4,NamingWITHinterference.jpg,2,36,98.71,3.55,2.03,107.72079650652418,-0.04736232348633707,0,0,0,1
4,NamingWITHinterference.jpg,2,38,100.1,3.8,177.17,115.55020553854509,-3.0757728634005828,0,0,1,0
4,NamingWITHinterference.jpg,2,42,128.96,5.42,5.21,164.0989031041951,-0.12095364711952025,0,0,0,1
4,NamingWITHinterference.jpg,2,40,103.05,4.12,-174.57,124.0845276414429,3.0155383404068408,0,0,1,0
4,NamingWITHinterference.jpg,2,20,55.07,1.1,-178.83,33.212196554880244,3.1144908572945984,0,0,1,0
4,NamingWITHinterference.jpg,2,38,101.73,3.87,4.02,115.80470629469254,-0.09339617933178936,0,0,0,1
4,NamingWITHinterference.jpg,2,42,115.81,4.86,3.51,144.18366759102773,-0.08193169440663438,0,0,0,1
4,NamingWITHinterference.jpg,2,40,110.31,4.41,-174.98,130.9965648404568,3.024528506088413,0,0,1,0
4,NamingWITHinterference.jpg,2,72,196.54,14.15,158.04,458.8907168378981,-2.657672941448345,0,0,1,0
4,NamingWITHinterference.jpg,2,32,62.8,2.01,149.12,70.68040746911409,-2.4946959721082496,0,0,1,0
4,NamingWITHinterference.jpg,2,50,162.12,8.11,-6.72,258.8937233692621,0.1496539185827578,0,0,0,1
4,NamingWITHinterference.jpg,2,48,143.17,6.87,170.03,218.58060298205788,-2.919251632120827,0,0,1,0
4,NamingWITHinterference.jpg,2,174,3.39,0.59,67.01,24.2546902680698,-1.247741992172198,1,0,0,0
4,NamingWITHinterference.jpg,2,50,145.64,7.28,1.08,234.86917635143183,-0.02427121244339404,0,0,0,1
4,NamingWITHinterference.jpg,2,150,53.02,7.95,2.16,243.10131632716426,-0.049794060561860115,0,0,0,1
4,NamingWITHinterference.jpg,2,56,153.29,8.58,-1.05,256.2750085357525,0.024195121459990133,0,0,0,1
4,NamingWITHinterference.jpg,2,82,270.06,22.15,-171.64,694.8643752560639,2.9526642918946195,0,0,1,0
4,NamingWITHinterference.jpg,2,48,146.51,7.03,-7.24,225.19413846723452,0.16325059238204115,0,0,0,1
4,NamingWITHinterference.jpg,2,26,58.5,1.52,9.34,47.07440918375928,-0.21406068356382152,0,0,0,1
4,NamingWITHinterference.jpg,2,48,152.28,7.31,1.81,221.19559218031443,-0.04205663437012871,0,0,0,1
4,NamingWITHinterference.jpg,2,54,150.58,8.13,1.99,244.06173399367634,-0.0463163190546806,0,0,0,1
4,NamingWITHinterference.jpg,2,90,257.58,23.18,-168.6,736.8909824390579,2.8830532681118584,0,0,1,0
4,NamingWITHinterference.jpg,2,48,138.93,6.67,-4.03,214.10822029992215,0.09213986413195256,0,0,0,1
4,NamingWITHinterference.jpg,2,52,178.13,9.26,-0.17,283.90213102405556,0.0038745843446510654,0,0,0,1
4,NamingWITHinterference.jpg,2,22,49.43,1.09,5.18,32.84448203275543,-0.1220891373972983,0,0,0,1
4,NamingWITHinterference.jpg,2,48,145.46,6.98,1.29,211.59680999485792,-0.030250816275176375,0,0,0,1
4,NamingWITHinterference.jpg,2,80,280.08,22.41,-165.84,726.9504659878829,2.8157530320236996,0,0,1,0
4,NamingWITHinterference.jpg,2,26,66.73,1.73,164.3,59.42204977952207,-2.785776475411965,0,0,1,0
4,NamingWITHinterference.jpg,2,48,132.99,6.38,9.13,210.74441866868028,-0.21033108772842937,0,0,0,1
4,NamingWITHinterference.jpg,2,58,197.49,11.45,6.27,358.00013966477724,-0.14774355510607823,0,0,0,1
4,NamingWITHinterference.jpg,2,20,56.43,1.13,147.57,38.560342322132,-2.425934148579943,0,0,1,0
4,NamingWITHinterference.jpg,2,54,158.44,8.56,-8.08,265.7424693194522,0.19119637726973077,0,0,0,1
4,NamingWITHinterference.jpg,2,78,324.29,25.29,-148.9,948.9079881632362,2.437732931253121,0,0,1,0
4,NamingWITHinterference.jpg,2,82,302.36,24.79,32.85,937.0736203735541,-0.7374633164914814,0,0,0,1
4,NamingWITHinterference.jpg,2,76,302.48,22.99,-145.32,867.8944002584647,2.3681714290847578,0,0,1,0
4,NamingWITHinterference.jpg,2,86,279.36,24.03,84.16,1083.250709669742,-1.4969698099784101,1,0,0,0
4,NamingWITHinterference.jpg,2,40,136.47,5.46,-67.95,212.7858312952251,1.2726774656762156,0,1,0,0
4,ReadingWITHOUTinterference.jpg,3,54,122.56,6.62,148.5,221.45600014449826,-2.4630435492391625,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,38,99.63,3.79,2.68,116.31689473159092,-0.06107811256360437,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,36,100.46,3.62,4.11,108.88824546295159,-0.09473403111763545,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,42,114.76,4.82,0.87,142.92942314303235,-0.020291126547134563,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,38,95.3,3.62,-1.45,106.86065693228736,0.033695107346016245,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,86,194.15,16.7,-163.08,523.2526827451533,2.7599151506021675,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,36,67.63,2.43,179.31,77.30931379853271,-3.1260699677302695,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,38,105.64,4.01,1.56,126.67995105777393,-0.03553006526313357,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,34,72.87,2.48,-175.19,77.86533246573855,3.0322118464156564,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,42,122.1,5.13,6.71,160.26827508898944,-0.15283908171367105,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,42,115.85,4.87,-4.44,147.27613520187174,0.10270897823578788,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,36,110.93,3.99,7.85,119.48698673914244,-0.18262316109876298,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,44,119.77,5.27,0.9,156.53478846569539,-0.02108313761628973,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,82,208.69,17.11,168.89,525.6187306403758,-2.887939020042121,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,28,59.7,1.67,155.69,54.86465164384079,-2.610238237917515,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,36,106.29,3.83,-111.09,151.61457713557755,1.8604210429637285,0,1,0,0
4,ReadingWITHOUTinterference.jpg,3,38,109.22,4.15,-3.93,129.9188977785757,0.08940553245791806,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,46,124.15,5.71,-4.09,173.37739183642137,0.09473297172602296,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,54,147.5,7.96,148.5,265.20335593653414,-2.4609039574640725,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,44,100.56,4.42,5.1,135.1152471040926,-0.11646018014725093,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,46,132.17,6.08,1.55,180.61699809264908,-0.0359955260685285,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,42,105.85,4.45,0.2,130.70137719243823,-0.004590633398707516,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,66,257.04,16.96,177.95,515.9678284544493,-3.0946732915037347,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,50,77.94,3.9,148.91,135.2887652393945,-2.486708239933394,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,50,166.0,8.3,-4.7,262.8530387878367,0.10519554957611785,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,60,114.33,6.86,172.54,215.92223137046358,-2.974083694278281,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,48,142.15,6.82,-5.33,217.24939585646723,0.11950204948718544,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,52,169.58,8.82,2.02,265.98919150973035,-0.04663533796286608,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,52,152.8,7.95,5.29,234.76092093872865,-0.1225586209308794,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,86,280.85,24.15,-169.78,763.9395002223671,2.912615672758642,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,50,153.76,7.69,-6.95,249.47306467833354,0.15453882116386905,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,20,43.93,0.88,-165.18,28.051559671433598,2.8074413820090083,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,52,170.45,8.86,2.97,271.93684928674156,-0.06845167711806929,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,56,162.31,9.09,1.75,273.2255661536819,-0.04063695709447538,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,80,289.75,23.18,-170.5,738.3807283508962,2.926081978522283,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,24,42.95,1.03,-163.43,35.230242690052535,2.775845352327448,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,46,129.4,5.95,-1.34,194.08969575946065,0.03040300007502234,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,60,149.13,8.95,4.56,278.05864489348284,-0.10593109567273959,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,48,150.6,7.23,-178.41,222.35496396527782,3.1042562769277655,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,50,191.73,9.59,5.79,295.4926056604463,-0.13510094979863663,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,50,156.19,7.81,-0.65,237.427294134436,0.015163117487837106,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,76,297.98,22.65,-168.07,730.6972697362431,2.8678986580431483,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,38,75.8,2.88,-174.11,96.57893144987679,3.006577903558554,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,44,135.79,5.97,8.5,199.09741334331795,-0.19562251206246914,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,80,122.93,9.83,15.12,315.412428417144,-0.35082961706893057,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,18,29.2,0.53,-102.19,21.767177125203915,1.727637038260075,0,1,0,0
4,ReadingWITHOUTinterference.jpg,3,66,158.37,10.45,-10.4,328.02946513994743,0.24542228601828003,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,76,331.14,25.17,-149.88,936.1394126944982,2.4583434081725026,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,78,313.51,24.45,33.05,930.1546376812837,-0.7403028150640661,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,28,79.4,2.22,-17.9,71.9986805434655,0.4145577263518411,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,76,259.24,19.7,140.36,696.0355450693593,-2.303953155570942,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,64,129.44,8.28,178.86,258.086981461677,-3.115629496711144,0,0,1,0
4,ReadingWITHOUTinterference.jpg,3,42,120.67,5.07,-12.86,162.0369402327753,0.2872007464040485,0,0,0,1
4,ReadingWITHOUTinterference.jpg,3,42,114.41,4.81,-10.14,147.71892228147348,0.23085809103139518,0,0,0,1
4,ReadingWITHinterference.jpg,4,58,107.28,6.22,172.83,191.16328099297732,-2.977647965961479,0,0,1,0
4,ReadingWITHinterference.jpg,4,24,52.56,1.26,175.07,39.64492401304359,-3.0303783294094653,0,0,1,0
4,ReadingWITHinterference.jpg,4,38,105.19,4.0,2.48,124.19742348374221,-0.05639176092595928,0,0,0,1
4,ReadingWITHinterference.jpg,4,38,88.51,3.36,178.69,103.94623610309326,-3.1117651212728803,0,0,1,0
4,ReadingWITHinterference.jpg,4,44,130.82,5.76,-1.88,177.06318081408114,0.042935722363486334,0,0,0,1
4,ReadingWITHinterference.jpg,4,46,125.92,5.79,-0.1,172.9004626945804,0.0023134718703266156,0,0,0,1
4,ReadingWITHinterference.jpg,4,42,94.64,3.97,1.75,117.69791841829662,-0.04079368286786549,0,0,0,1
4,ReadingWITHinterference.jpg,4,42,100.88,4.24,179.11,125.42695085188029,-3.1208619715352452,0,0,1,0
4,ReadingWITHinterference.jpg,4,28,42.4,1.19,-175.24,35.41539213392961,3.0312472503041397,0,0,1,0
4,ReadingWITHinterference.jpg,4,44,125.21,5.51,2.47,163.4704866329087,-0.05753447121439109,0,0,0,1
4,ReadingWITHinterference.jpg,4,70,238.17,16.67,-166.18,522.3962193584482,2.828498581310447,0,0,1,0
4,ReadingWITHinterference.jpg,4,40,127.95,5.12,-0.3,160.70376473499306,0.006844945988850726,0,0,0,1
4,ReadingWITHinterference.jpg,4,40,115.96,4.64,-0.61,141.01418368376986,0.014183445991308745,0,0,0,1
4,ReadingWITHinterference.jpg,4,46,119.76,5.51,5.64,165.6276848838986,-0.13139449483023252,0,0,0,1
4,ReadingWITHinterference.jpg,4,48,123.63,5.93,1.13,177.76214445151132,-0.02644290654371553,0,0,0,1
4,ReadingWITHinterference.jpg,4,34,82.96,2.82,177.61,84.53076363076342,-3.085962906137336,0,0,1,0
4,ReadingWITHinterference.jpg,4,174,82.15,14.29,159.36,450.7466916129279,-2.678639557821899,0,0,1,0
4,ReadingWITHinterference.jpg,4,34,76.99,2.62,-165.92,82.28365572821863,2.825222523829796,0,0,1,0
4,ReadingWITHinterference.jpg,4,50,157.64,7.88,0.15,240.00133332962972,-0.003333320987736553,0,0,0,1
4,ReadingWITHinterference.jpg,4,46,125.67,5.78,-0.53,171.41286416135748,0.01225142900052407,0,0,0,1
4,ReadingWITHinterference.jpg,4,36,98.42,3.54,179.92,104.70019102179332,-3.1396824362379507,0,0,1,0
4,ReadingWITHinterference.jpg,4,64,236.42,15.13,175.48,471.5697721440593,-3.0392020294281537,0,0,1,0
4,ReadingWITHinterference.jpg,4,20,51.89,1.04,135.43,38.90308471059846,-2.2487488195988705,0,0,1,0
4,ReadingWITHinterference.jpg,4,32,51.77,1.66,10.05,54.82928049865327,-0.22064718266034367,0,0,0,1
4,ReadingWITHinterference.jpg,4,156,48.82,7.62,-3.08,242.781959791085,0.0692532359574742,0,0,0,1
4,ReadingWITHinterference.jpg,4,64,122.71,7.85,172.64,250.70845617968297,-2.9765095499455643,0,0,1,0
4,ReadingWITHinterference.jpg,4,48,151.97,7.29,-1.34,233.1051264987538,0.030033884664750075,0,0,0,1
4,ReadingWITHinterference.jpg,4,166,28.02,4.65,174.38,146.75803214815875,-3.0158853948233424,0,0,1,0
4,ReadingWITHinterference.jpg,4,36,73.67,2.65,156.97,89.92997275658432,-2.648103159921878,0,0,1,0
4,ReadingWITHinterference.jpg,4,158,5.27,0.83,62.13,32.85391909650962,-1.1738979753745267,1,0,0,0
4,ReadingWITHinterference.jpg,4,56,120.87,6.77,-4.87,215.07673049402624,0.10901417479865197,0,0,0,1
4,ReadingWITHinterference.jpg,4,64,110.25,7.06,173.64,223.8700515924361,-2.999063887130304,0,0,1,0
4,ReadingWITHinterference.jpg,4,48,157.18,7.54,-3.04,239.75472883761853,0.06803862854845516,0,0,0,1
4,ReadingWITHinterference.jpg,4,64,123.55,7.91,174.3,252.64752126233103,-3.014193827312213,0,0,1,0
4,ReadingWITHinterference.jpg,4,50,165.5,8.28,-1.12,263.18276919281783,0.025080258834369276,0,0,0,1
4,ReadingWITHinterference.jpg,4,52,157.33,8.18,1.02,245.8684200949769,-0.02359204189104184,0,0,0,1
4,ReadingWITHinterference.jpg,4,50,147.21,7.36,4.14,218.30277139789126,-0.09588545343843291,0,0,0,1
4,ReadingWITHinterference.jpg,4,84,270.6,22.73,-169.37,716.3398774324937,2.9021328103425987,0,0,1,0
4,ReadingWITHinterference.jpg,4,50,147.56,7.38,-4.38,235.44581117531055,0.09869663014493925,0,0,0,1
4,ReadingWITHinterference.jpg,4,46,138.52,6.37,2.55,193.5360431547571,-0.05893787259537898,0,0,0,1
4,ReadingWITHinterference.jpg,4,34,78.11,2.66,1.03,79.02284479819744,-0.024045997293993253,0,0,0,1
4,ReadingWITHinterference.jpg,4,24,53.3,1.28,-158.06,40.088527037046354,2.647820232125945,0,0,1,0
4,ReadingWITHinterference.jpg,4,56,171.77,9.62,1.63,287.706551889247,-0.03789489374017455,0,0,0,1
4,ReadingWITHinterference.jpg,4,84,293.63,24.66,-169.51,789.6726663624619,2.90459956922358,0,0,1,0
4,ReadingWITHinterference.jpg,4,50,150.87,7.54,-0.2,242.90249072415872,0.004528581640060679,0,0,0,1
4,ReadingWITHinterference.jpg,4,52,171.52,8.92,1.69,273.0136992899807,-0.03956877908277089,0,0,0,1
